profile_id,userkey,username,display_name,avatar_url,description,score,streak_days,total_xp,is_validator,season_0_xp,season_1_xp,season_0_weeks,season_1_weeks,status,userkeys_count,eth_addresses,created_at,last_updated
31243,,0xeop,0xEOP Capital,https://pbs.twimg.com/profile_images/1925436947020840960/Dy3oku7b.jpg,,1216,,,,,,,,ACTIVE,4,2,,
31193,,xcopillx,Xcopill,https://pbs.twimg.com/profile_images/1884272302260432896/UzbKXx8_.jpg,,1195,19,,,,,,,ACTIVE,4,2,,
31099,,tm_bitx,Tm⚡️,https://pbs.twimg.com/profile_images/1954391208236609536/5gb2-gfD.jpg,,1308,19,,,,,,,ACTIVE,6,2,,
31224,,Alipour_mmd,𝓜𝓪𝓶𝓪𝓭,https://pbs.twimg.com/profile_images/1926418933696876544/u_1cph8G.jpg,,1217,,,,,,,,ACTIVE,7,2,,
31039,,b19mactrash,captnemo,https://pbs.twimg.com/profile_images/1962580224132161537/iKAz04sZ.jpg,,1235,,,,,,,,ACTIVE,4,2,,
31003,,MYGONK,"shisoka ❄️🐯꧁IP꧂(❖,❖)",https://pbs.twimg.com/profile_images/1957756657406259200/3sW3lHyW.jpg,,1217,,,,,,,,ACTIVE,4,2,,
31122,,farouq_khalid,0x_EFK∆Y‼️🥷,https://pbs.twimg.com/profile_images/1946100400005763073/NodfFCXN.jpg,,1214,,,,,,,,ACTIVE,4,2,,
31028,,boraboracrypto,Crypto Bora,https://pbs.twimg.com/profile_images/1829497951925788672/oLnXDon3.jpg,,1222,,,,,,,,ACTIVE,4,2,,
31077,,dammxaaa,Harsh,https://pbs.twimg.com/profile_images/1965184263114162177/YHIWBlEq.jpg,,1325,4,,,,,,,ACTIVE,7,2,,
31065,,Drop_Hustler,Drop_Hustler,https://pbs.twimg.com/profile_images/1932695701772730368/w7-KijUn.jpg,,1220,,,,,,,,ACTIVE,4,2,,
31177,,marshallbilly_,"Futch.ip (❖,❖)",https://pbs.twimg.com/profile_images/1917226177053466624/u8h-m3ok.jpg,,1225,1,,,,,,,ACTIVE,4,2,,
31058,,Saurabh74278812,Kawaki,https://pbs.twimg.com/profile_images/1584786603867660289/zq1y0HWN.jpg,,1216,1,,,,,,,ACTIVE,4,2,,
31226,,user_31226,0xfb3e...,https://app.ethos.network/avatar/blockie/0xfb3e9DFaBb96ffb1270163c351E2E8833dB75401,,1202,,,,,,,,ACTIVE,3,2,,
31035,,kittzz76,kittz.ip,https://pbs.twimg.com/profile_images/1963759267703582720/2d7OZnPU.jpg,,1292,19,,,,,,,ACTIVE,7,2,,
31240,,SOTA3_0,Sotaaa3.,https://pbs.twimg.com/profile_images/1941494317769506816/F-xW_ZbN.jpg,,1222,2,,,,,,,ACTIVE,4,2,,
31127,,aseboj,Asbo,https://pbs.twimg.com/profile_images/1960763411848966144/xnI6nOGd.jpg,,1154,,,,,,,,ACTIVE,4,2,,
31233,,tsubasaP2E,TSUBASA 🎮,https://pbs.twimg.com/profile_images/1942297667532447744/-ARlvYiu.jpg,,1235,,,,,,,,ACTIVE,4,2,,
31060,,Shan_1290,Shany | (✧ᴗ✧),https://pbs.twimg.com/profile_images/1939710847510876160/_dZ3xN4h.jpg,,1229,7,,,,,,,ACTIVE,7,2,,
31096,,user_31096,0x541f...dB,https://app.ethos.network/avatar/blockie/0x541fB99b19A40936562CBe8F657b9d5F27D1dB18,,1209,1,,,,,,,ACTIVE,3,2,,
31143,,HeisenbergYoYo,YoYo | Heisenberg,https://pbs.twimg.com/profile_images/1943784188965998592/2MXvvJAG.jpg,,1309,5,,,,,,,ACTIVE,7,2,,
31188,,redoalv96,RedoAlv ADL,https://pbs.twimg.com/profile_images/1540780096910266368/Ke7bcUQZ.jpg,,1263,18,,,,,,,ACTIVE,4,2,,
31088,,therealmrb123,Barry,https://pbs.twimg.com/profile_images/1958190587770748929/pcLoaOxP.jpg,,1211,2,,,,,,,ACTIVE,4,2,,
31239,,coolzus7,I.iz.u π² 🦅🟠,https://pbs.twimg.com/profile_images/1952930338336063490/b7YKqBLq.jpg,,1236,12,,,,,,,ACTIVE,7,2,,
31095,,ben__anon,BEN,https://pbs.twimg.com/profile_images/1943623471684030464/ExxwtNEe.jpg,,1239,1,,,,,,,ACTIVE,5,2,,
31044,,satusentimeter,1cm ⨀,https://pbs.twimg.com/profile_images/1943228316464373760/TA1YV20G.jpg,,1257,,,,,,,,ACTIVE,4,2,,
31014,,0xpatrikk,0xpatrikk,https://pbs.twimg.com/profile_images/1903728995461738496/8G3CvrBk.jpg,,1212,,,,,,,,ACTIVE,4,2,,
31080,,simplepixellif1,simplepixellife,https://pbs.twimg.com/profile_images/1528043231212187650/4dc1TuR0.jpg,,1269,3,,,,,,,ACTIVE,6,2,,
31071,,0xziro,"Dara (Ø,G) π²",https://pbs.twimg.com/profile_images/1959727589376811008/W5oJkEof.jpg,,1242,,,,,,,,ACTIVE,6,2,,
31086,,codebillions,Code₿illion$,https://pbs.twimg.com/profile_images/1962070251916431360/L85j_LFb.jpg,,1201,,,,,,,,ACTIVE,4,2,,
31271,,ridark_eth,Ridark,https://pbs.twimg.com/profile_images/1961150036030455808/2thpdxOr.jpg,,1238,18,,,,,,,ACTIVE,6,2,,
31133,,Mehmet49226944,"Mehmet 🧙⛺ anomage 🧙‍♂️,🧙‍♂️ 🧙‍♂️,🛠️🐐base.eth",https://pbs.twimg.com/profile_images/1903213754730614784/nw1Pv66Q.jpg,,1310,7,,,,,,,ACTIVE,7,2,,
31021,,Steptod_78,"Crazy_Step (Ø,G) π²",https://pbs.twimg.com/profile_images/1942318446718377984/P9HVbPAW.jpg,,1254,19,,,,,,,ACTIVE,4,2,,
31145,,i_suretti,i suretti,https://pbs.twimg.com/profile_images/1912263961103278080/Eb-it6Nx.jpg,,1306,19,,,,,,,ACTIVE,6,2,,
31103,,damilare_salman,itssonkab.base.eth,https://pbs.twimg.com/profile_images/1864596766340845568/m20Fa7Yi.jpg,,1227,1,,,,,,,ACTIVE,7,2,,
31214,,dylan__hobbs,Dylan,https://pbs.twimg.com/profile_images/1939958793774764034/2jCa9Et8.jpg,,1207,,,,,,,,ACTIVE,6,2,,
31023,,0xsuntheluck,suntheluck,https://pbs.twimg.com/profile_images/1954402052425285632/9zbmXNe8.jpg,,1225,,,,,,,,ACTIVE,4,2,,
31075,,Byrrr_1,Almat,https://pbs.twimg.com/profile_images/1951709576652312576/xuxS8DqM.jpg,,1211,11,,,,,,,ACTIVE,4,2,,
31056,,user_31056,0xA04C...443a,https://app.ethos.network/avatar/blockie/0xA04CeE9ffAb6521046aDf98F60A172A066Fd443a,,1226,,,,,,,,ACTIVE,5,2,,
31250,,SirEsquirer,Kripto Esquirer,https://pbs.twimg.com/profile_images/1847640519544836096/ihv0QUNC.jpg,,1239,18,,,,,,,ACTIVE,7,2,,
31160,,ArtisInCrypto,Art the PROVER 👨‍💻⛺🍚 ⛓π²,https://pbs.twimg.com/profile_images/1937423683129344001/twJ9idOi.jpg,,1254,14,,,,,,,ACTIVE,6,2,,
31187,,Roman_slyd,Hoverik,https://pbs.twimg.com/profile_images/1958267098397855744/K1cmq-gy.jpg,,1309,,,,,,,,ACTIVE,7,2,,
31223,,i_am_madaki,Madaki,https://pbs.twimg.com/profile_images/1957468638950178816/Pj5E8VQL.jpg,,1236,,,,,,,,ACTIVE,6,2,,
31166,,user_31166,0x1391...863A,https://app.ethos.network/avatar/blockie/0x13913d7387fde4a0285478D6996093B56555863A,,1205,,,,,,,,ACTIVE,3,2,,
31062,,aaldinias,aldinias,https://pbs.twimg.com/profile_images/1962197602952491010/HxP2kbw5.jpg,,1224,11,,,,,,,ACTIVE,7,2,,
31030,,steel2300,steel,https://pbs.twimg.com/profile_images/1929560241357672448/vt-UzwVV.jpg,,1267,,,,,,,,ACTIVE,5,2,,
31407,,Enshakeriiiii,Arisa,https://pbs.twimg.com/profile_images/1664274623004045313/sBfuvxN7.jpg,,1324,9,,,,,,,ACTIVE,4,2,,
31074,,0xboomin,boomin,https://pbs.twimg.com/profile_images/1950220499985772544/4LS6YOoE.jpg,,1237,,,,,,,,ACTIVE,5,2,,
31027,,kokondukwe,Koko,https://pbs.twimg.com/profile_images/1952459634800754688/RlD9jhb8.jpg,,1272,5,,,,,,,ACTIVE,6,2,,
31019,,ChumpaN1125,Ninla | 🚀 .ink | .lvl🆙 | ⌘ 🛠️,https://pbs.twimg.com/profile_images/1900193510437122048/-sjrCdjt.jpg,,1223,,,,,,,,ACTIVE,4,2,,
31067,,vgul2k007ob3lfb,CHAIRMAN,https://pbs.twimg.com/profile_images/1946839684472012800/AKacnfLd.jpg,,1210,,,,,,,,ACTIVE,4,2,,
31180,,kiaitwo,Julien.ip 🦇,https://pbs.twimg.com/profile_images/1905967419081797632/2IrMPedH.jpg,,1167,,,,,,,,ACTIVE,5,2,,
31033,,OxChimaobi,Chimaobi ⏩,https://pbs.twimg.com/profile_images/1945519437097979904/scTv4lZ6.jpg,,1240,3,,,,,,,ACTIVE,4,2,,
31040,,Arbitrumer,Arbitrumer,https://pbs.twimg.com/profile_images/1723039756496642051/QpnItaEC.jpg,,1238,7,,,,,,,ACTIVE,7,2,,
31373,,Laoluwaaaa,Laolu ॐ 👽,https://pbs.twimg.com/profile_images/1962400099947970560/RANoEcRG.jpg,,1344,18,,,,,,,ACTIVE,4,2,,
31041,,EclpsX,gil,https://pbs.twimg.com/profile_images/1963409952405659648/9ktr8LPr.png,,1230,,,,,,,,ACTIVE,4,2,,
31284,,Ah__san,"Hasan (✸,✸)",https://pbs.twimg.com/profile_images/1534218487912370176/qawN-OcR.jpg,,1226,18,,,,,,,ACTIVE,7,2,,
31277,,neventheboss,daboss,https://pbs.twimg.com/profile_images/1762962856604028928/odjGb1KX.jpg,,1235,,,,,,,,ACTIVE,6,2,,
31005,,user_31005,onefi.eth,https://zerion-dna.s3.us-east-1.amazonaws.com/onepointo/71541e5fce3616caab1c36a8fee49f3d723c6b7c.png,,1221,,,,,,,,ACTIVE,3,2,,
31092,,Sirdavos74,sirdavos.eth 🦇🔊,https://pbs.twimg.com/profile_images/947588691215732736/Rlx5_WJB.jpg,,1242,1,,,,,,,ACTIVE,4,2,,
31244,,NengDita16,"Neng Dita (✸,✸)",https://pbs.twimg.com/profile_images/1600049686337171456/8ov4w1c-.jpg,,1221,11,,,,,,,ACTIVE,5,2,,
31192,,Diptabd1,Dipta 🎒,https://pbs.twimg.com/profile_images/1964533029701111814/CW-B-Q3C.jpg,,1238,,,,,,,,ACTIVE,7,2,,
31055,,alican_cebi,"Alican Çebi (Ø,G)",https://pbs.twimg.com/profile_images/1903107982151323648/gpMUpZm6.jpg,,1260,19,,,,,,,ACTIVE,7,2,,
31066,,ChainZenit,ChainZenith 🐦,https://pbs.twimg.com/profile_images/1837433864161054720/KmAok1RO.jpg,,1273,1,,,,,,,ACTIVE,6,2,,
31073,,thesorys,Sorys,https://pbs.twimg.com/profile_images/1951685716544491520/XzftDVr0.jpg,,1219,,,,,,,,ACTIVE,4,2,,
31158,,AnnaChatziniko1,Anna Chatz,https://pbs.twimg.com/profile_images/1701949078475616256/9Nel9zN-.jpg,,1212,,,,,,,,ACTIVE,4,2,,
31020,,user_31020,0x9b29...feb,https://app.ethos.network/avatar/blockie/0x9b29e5002E587E0a85d89f5ee5436CCc43fFfeb4,,1216,,,,,,,,ACTIVE,3,2,,
31054,,udesh39511369,"udesh (Ø,G)",https://pbs.twimg.com/profile_images/1412129254658084867/4eyo6JmV.jpg,,1218,,,,,,,,ACTIVE,4,2,,
31004,,user_31004,0x137F...,https://app.ethos.network/avatar/blockie/0x137FB7E783B8550eaE48Df99aB3165843f9f2969,,1223,,,,,,,,ACTIVE,3,2,,
31170,,Williamnads,WILLIAM 小新 ⨀,https://pbs.twimg.com/profile_images/1943174833665200128/OcxFF8VX.jpg,,1217,,,,,,,,ACTIVE,4,2,,
31265,,muz_faker,muzafakeR ✳️,https://pbs.twimg.com/profile_images/1967127069776560128/7mS-sizG.jpg,,1240,14,,,,,,,ACTIVE,6,2,,
31037,,0xhisadriana,hisadriana.base.eth | π²| | 𝔽rAI,https://pbs.twimg.com/profile_images/1965084988426321920/dA3lZVWH.jpg,,1331,19,,,,,,,ACTIVE,6,2,,
31499,,peaceoffreed0m,peacefreedom with Java,https://pbs.twimg.com/profile_images/1884201912544931840/Yp5E6pzt.jpg,,1219,,,,,,,,ACTIVE,4,2,,
31263,,NicatEmraslanov,Nicat Əmiraslanov,https://pbs.twimg.com/profile_images/1918988843996311553/U5UbGPPa.jpg,,1229,,,,,,,,ACTIVE,6,2,,
31116,,trying213,Self made Gojo,https://pbs.twimg.com/profile_images/1740745567787982848/QBM5OTiY.jpg,,1241,15,,,,,,,ACTIVE,4,2,,
31445,,0xmesu,mesu,https://pbs.twimg.com/profile_images/1943215906739351552/JUY3hevP.jpg,,1355,9,,,,,,,ACTIVE,7,2,,
31252,,user_31252,bobbyscaps.eth,https://app.ethos.network/avatar/blockie/0x7D89715A25B5c15D643389a5Ab3D21C88d1240D9,,1227,,,,,,,,ACTIVE,3,2,,
31367,,VBgg228,I Choose Rich With,https://pbs.twimg.com/profile_images/1893798321447141376/laHw7xll.jpg,,1233,,,,,,,,ACTIVE,4,2,,
31441,,JonaIsOkay,Jona,https://pbs.twimg.com/profile_images/1732430221666586624/lXooXYBe.jpg,,1237,,,,,,,,ACTIVE,4,2,,
31273,,user_31273,bazzyy.eth,https://ipfs.io/ipfs/QmYL2tZCSGLDGEHfbpX72Sceu8GzzMsPdCwmoCjicGjZYL,,1205,,,,,,,,ACTIVE,3,2,,
31254,,Danielkur97,StevenN7777 | Noya 🐧,https://pbs.twimg.com/profile_images/1961395022538186752/PdOGNH89.jpg,,1215,3,,,,,,,ACTIVE,4,2,,
31198,,CryptoLuga,L U G A,https://pbs.twimg.com/profile_images/1624482458602246150/p8ZT3sB0.jpg,,1229,,,,,,,,ACTIVE,4,2,,
31186,,darkblade00720,ARTHUR📈₿,https://pbs.twimg.com/profile_images/1937925266417856512/NIPfwWQz.jpg,,1216,,,,,,,,ACTIVE,4,2,,
31183,,milpara_8,milfara,https://pbs.twimg.com/profile_images/1962370129955889152/gaxsaJyR.jpg,,1267,19,,,,,,,ACTIVE,4,2,,
31142,,DPhoenix_d,𝔇𝔞𝔯𝔨 𝔓𝔥𝔬𝔢𝔫𝔦𝔵 🔻,https://pbs.twimg.com/profile_images/1959565430835544064/rufnHMjQ.jpg,,1243,2,,,,,,,ACTIVE,6,2,,
31454,,IsraelGospel5,whereis,https://pbs.twimg.com/profile_images/1964685584326184961/xfJ-vI8i.jpg,,1226,1,,,,,,,ACTIVE,4,2,,
31475,,shr860910,fusu🧙‍♂️,https://pbs.twimg.com/profile_images/1964734983983247360/obT2Z-aF.jpg,,1211,,,,,,,,ACTIVE,4,2,,
31082,,KaziRizviAhmed3,DeRizvi🌊,https://pbs.twimg.com/profile_images/1961721588463927297/ZHmBNyDr.jpg,,1221,,,,,,,,ACTIVE,4,2,,
31008,,rktbay,rktbay,https://pbs.twimg.com/profile_images/1918144860852518912/pFLGUMOW.jpg,,1229,1,,,,,,,ACTIVE,5,2,,
31463,,Web3_Sunny_,Sunny,https://pbs.twimg.com/profile_images/1966536930310631424/ajUYlxcU.jpg,,997,8,,,,,,,ACTIVE,4,2,,
31002,,chuskhor,"CHUSKHOR 🔆🍊,💊 (Ø,G)",https://pbs.twimg.com/profile_images/1947157118219407362/QFewhd54.jpg,,1243,2,,,,,,,ACTIVE,7,2,,
31191,,nabapu13,nabapu13 π²,https://pbs.twimg.com/profile_images/1937943044613148677/gVJ0VkxV.jpg,,1293,1,,,,,,,ACTIVE,5,2,,
31199,,marshallkey8,Marshall Key,https://pbs.twimg.com/profile_images/1818417335058735104/yMRtFBKK.jpg,,1216,9,,,,,,,ACTIVE,4,2,,
31417,,Not_Boredd,Opeyemi.Defi,https://pbs.twimg.com/profile_images/1927474706770231296/6juGOlYf.jpg,,1216,,,,,,,,ACTIVE,4,2,,
31406,,AkinpeluMrs,JMK,https://pbs.twimg.com/profile_images/1728821281452085249/gTMPMWaQ.jpg,,1274,10,,,,,,,ACTIVE,7,2,,
31375,,user_31375,lendmecrypto.eth,https://app.ethos.network/avatar/blockie/0xcB8Cc391A5bC88AF7909e7C4581592C92F414399,,1216,,,,,,,,ACTIVE,3,2,,
31448,,xperlz,perlz (✧ᴗ✧),https://pbs.twimg.com/profile_images/1953746297728487424/OdAXnf8G.jpg,,1273,,,,,,,,ACTIVE,6,2,,
31414,,MinhArteWeb3,MinhArte,https://pbs.twimg.com/profile_images/1778329007236218880/GvStFiJz.jpg,,1223,,,,,,,,ACTIVE,4,2,,
31164,,0xSagitario,Sagitario ◨ ◨,https://pbs.twimg.com/profile_images/1924506311820996609/gE-v8xgt.jpg,,1254,,,,,,,,ACTIVE,4,2,,
31433,,Crypto_Sanemi,Sanemi ⛩️🗡️🌪️,https://pbs.twimg.com/profile_images/1870469215989178369/euksK98A.jpg,,1217,18,,,,,,,ACTIVE,4,2,,
31227,,yaroslav7even,yaroslav,https://pbs.twimg.com/profile_images/1471336686760124422/vTzmBJLe.jpg,,1238,2,,,,,,,ACTIVE,4,2,,
31221,,0xDemianUA,Crypto Travels 🔥,https://pbs.twimg.com/profile_images/1909171821141803009/I8-3sv_O.jpg,,1351,19,,,,,,,ACTIVE,7,2,,
31468,,SoonwooNFT,Soonwoo (evm/acc) ⦿ ⌘,https://pbs.twimg.com/profile_images/1965077241672675329/7284XM6a.jpg,,1272,17,,,,,,,ACTIVE,5,2,,
31420,,0xJack_X,Jack,https://pbs.twimg.com/profile_images/1962595213786091520/U2HPJ3fL.jpg,,1226,,,,,,,,ACTIVE,4,2,,
31439,,user_31439,0x19b6...e,https://app.ethos.network/avatar/blockie/0x19b64e3D06f223da6B5f0D71E15d1BCF6e9ee409,,1212,,,,,,,,ACTIVE,3,2,,
31429,,shangara_,B!gg!£🕸️,https://pbs.twimg.com/profile_images/1880720913412325376/upavuuTs.jpg,,1224,4,,,,,,,ACTIVE,4,2,,
31247,,retfcrypto,RetFCrypto,https://pbs.twimg.com/profile_images/1817279586654171136/IKNZ5WbR.jpg,,1197,5,,,,,,,ACTIVE,4,2,,
31462,,udayreddyyy_,Udayreddyyy,https://pbs.twimg.com/profile_images/1953701547134922752/HxIP4h8I.jpg,,1212,,,,,,,,ACTIVE,5,2,,
31139,,xYakuzaa7,xYakuzaa7,https://pbs.twimg.com/profile_images/1718663770342346752/3QjYWBD4.jpg,,1212,,,,,,,,ACTIVE,4,2,,
31212,,vandermeyde55,meyde,https://pbs.twimg.com/profile_images/1656274796760399879/3Eq7zswt.jpg,,1213,,,,,,,,ACTIVE,4,2,,
31201,,DavisManny1,Manny®️,https://pbs.twimg.com/profile_images/1916399484319170560/ilL6q2d3.jpg,,1269,,,,,,,,ACTIVE,6,2,,
31289,,chort_3,chort_3 🍚 ⛓,https://pbs.twimg.com/profile_images/1655956053912322053/1O-aEQ_5.jpg,,1215,14,,,,,,,ACTIVE,4,2,,
31484,,poetrybogor,"cryptonite 🍊,💊",https://pbs.twimg.com/profile_images/1956561459649052672/bV1FyBEc.png,,1223,,,,,,,,ACTIVE,6,2,,
31374,,La95273Bandara,lahiru bandara Solix HUDL 「☄️G☄️」,https://pbs.twimg.com/profile_images/1918295163585347584/d3P5riJ9.jpg,,1230,8,,,,,,,ACTIVE,5,2,,
31256,,314yush,Piyush D ∿,https://pbs.twimg.com/profile_images/1857337477939298304/3Of9PG9e.jpg,,1226,,,,,,,,ACTIVE,4,2,,
31262,,HarrySi43539111,Harry,https://pbs.twimg.com/profile_images/1954413256363110401/6jcOw7a_.jpg,,1248,7,,,,,,,ACTIVE,5,2,,
31369,,menarebravex,0 X B A T,https://pbs.twimg.com/profile_images/1947663448034422784/Miaw18fv.jpg,,1173,,,,,,,,ACTIVE,4,2,,
31460,,ade_dayo077,ïmølę ༒,https://pbs.twimg.com/profile_images/1884314386103173121/cM3CGzEb.jpg,,1221,,,,,,,,ACTIVE,6,2,,
31208,,0x3sage,Sage,https://pbs.twimg.com/profile_images/1959461976041484288/w_vxyrjs.jpg,,1214,,,,,,,,ACTIVE,4,2,,
31497,,TimYifyisopse,What1slove (✧ᴗ✧),https://pbs.twimg.com/profile_images/1760393185526763520/OdL38U6a.jpg,,1292,,,,,,,,ACTIVE,4,2,,
31371,,Capitanozand,ozmoz,https://pbs.twimg.com/profile_images/1947667468006109184/SElq5R5R.jpg,,1238,16,,,,,,,ACTIVE,7,2,,
31478,,KiKi_Blockverse,BoredKiKi.eth 🍌,https://pbs.twimg.com/profile_images/1865739951616475136/VzBTLTEV.jpg,,1226,,,,,,,,ACTIVE,4,2,,
31293,,0xZoeee,Zo 𝕏,https://pbs.twimg.com/profile_images/1933087150314237952/K9yE4qN-.jpg,,1246,,,,,,,,ACTIVE,4,2,,
31291,,0xStckwcz,𝖘𝖙.𝕲𝖍𝖔𝖘𝖙.XO🦣,https://pbs.twimg.com/profile_images/1925845544074620928/IX3OwJlN.jpg,,1227,,,,,,,,ACTIVE,4,2,,
31416,,MamedovZik48282,Zaur Mamedov,https://pbs.twimg.com/profile_images/1893267929065525248/Jn5E9dB5.jpg,,1264,6,,,,,,,ACTIVE,4,2,,
31413,,gandom_gh19636,gandom gh,https://pbs.twimg.com/profile_images/1948858532532510720/reYz35ob.jpg,,1176,,,,,,,,ACTIVE,4,2,,
31294,,_PratikMohanty,"Pratik Mohanty(💙,🧡)",https://pbs.twimg.com/profile_images/1766919438249431040/0H8uCO46.jpg,,1234,,,,,,,,ACTIVE,6,2,,
31364,,user_31364,retro18abcdef.eth,https://app.ethos.network/avatar/blockie/0xBa077Cb32eb7ef67B13d2820A8dE62804075D074,,1232,,,,,,,,ACTIVE,3,2,,
31412,,user_31412,0x4D44...5e,https://app.ethos.network/avatar/blockie/0x4D442d23468356b05312B49C7c77e2D6bd135e98,,1219,18,,,,,,,ACTIVE,3,2,,
31210,,AllbooMoha40350,Mamad allboo (3/3),https://pbs.twimg.com/profile_images/1938972332644552704/rYol2RxN.jpg,,1171,,,,,,,,ACTIVE,7,2,,
31280,,wisdom1600,"wisdom 🍊,💊",https://pbs.twimg.com/profile_images/1962127448914481152/01rRCvAZ.jpg,,1249,1,,,,,,,ACTIVE,4,2,,
31025,,Kodda96,"Kodda Gnoma 🧙‍♂️,🛠️",https://pbs.twimg.com/profile_images/1915720433967730688/5NKUhHyM.jpg,,1214,,,,,,,,ACTIVE,4,2,,
31266,,_nijum,Nijum,https://pbs.twimg.com/profile_images/1958937945169436674/PRJuFVxm.jpg,,1311,18,,,,,,,ACTIVE,6,2,,
31159,,sonweb0,SON,https://pbs.twimg.com/profile_images/1955965773286883333/53P5wMdq.jpg,,1317,18,,,,,,,ACTIVE,7,2,,
31410,,mem365hub,| 𝔽rAI mem365hub,https://pbs.twimg.com/profile_images/1960039999895654400/Y8f3Ffpq.jpg,,1305,,,,,,,,ACTIVE,4,2,,
31477,,k_wadik,Wadossss,https://pbs.twimg.com/profile_images/1937495403475206144/L1NzZLzW.jpg,,1240,14,,,,,,,ACTIVE,5,2,,
31488,,AmanCrushy,"Crushy.ink ✧ᴗ✧ ∞⛺ 🧙‍♂️,🛠️",https://pbs.twimg.com/profile_images/1798323292597563392/IZvglJsJ.jpg,,1254,,,,,,,,ACTIVE,6,2,,
31384,,jakirjk400,JACK 👾 🆃,https://pbs.twimg.com/profile_images/1954136064404361216/dE7XU2_j.jpg,,1350,18,,,,,,,ACTIVE,7,2,,
31152,,Kateryna_Dk,Kateryna,https://pbs.twimg.com/profile_images/1965527324163448832/r0eS2qsR.jpg,,1325,,,,,,,,ACTIVE,7,2,,
31486,,Maxbidders,"Maxbidders (✸,✸)(Ø,G) 🦑",https://pbs.twimg.com/profile_images/1938995987046858752/j3fFqJo6.jpg,,1216,4,,,,,,,ACTIVE,4,2,,
31455,,user_31455,0x43d9...f,https://app.ethos.network/avatar/blockie/0x43d9A5Cb3c0299E3De882E10036eE9DE0497f234,,1213,,,,,,,,ACTIVE,3,2,,
31089,,dosunets_,Taras,https://pbs.twimg.com/profile_images/1948260160473874432/N2H_FkM2.jpg,,1232,,,,,,,,ACTIVE,6,2,,
31204,,DaanteFi,DaanteFi,https://pbs.twimg.com/profile_images/1949563423332925440/KOYcKd66.jpg,,1242,,,,,,,,ACTIVE,5,2,,
31253,,dpkfc7,dpkfc,https://pbs.twimg.com/profile_images/1963716430089920512/pHs0rxW1.jpg,,1274,19,,,,,,,ACTIVE,7,2,,
31461,,Ifee_lovee,Ife_love,https://pbs.twimg.com/profile_images/1856221877842116610/NNpmvzQR.jpg,,1207,3,,,,,,,ACTIVE,4,2,,
31419,,vlad_postelnicu,Firestage,https://pbs.twimg.com/profile_images/1940490477943263232/KA1zOe0Q.jpg,,1215,,,,,,,,ACTIVE,4,2,,
31465,,IconicJosh2,Iconic Josh,https://pbs.twimg.com/profile_images/1954683053525143552/_OgKlVir.jpg,,1217,,,,,,,,ACTIVE,4,2,,
31409,,Art23621,"alirezat2362 ♦️(Ø,G) .ink",https://pbs.twimg.com/profile_images/1890131599322148864/Dn7slXO3.jpg,,1210,2,,,,,,,ACTIVE,4,2,,
31450,,yo_euc,Bella Crypto,https://pbs.twimg.com/profile_images/1960026844729692160/EgFqEBPX.jpg,,1209,,,,,,,,ACTIVE,4,2,,
31053,,MirchaOrlov,Duck Weider,https://pbs.twimg.com/profile_images/1963815585164181504/L8-XVwr6.jpg,,1275,12,,,,,,,ACTIVE,7,2,,
31015,,sayka_sayna,Gladioli,https://pbs.twimg.com/profile_images/1965832970188787712/6qvWdWgw.jpg,,1256,,,,,,,,ACTIVE,7,2,,
31248,,magweb3analyst,"mag (❖,❖)",https://pbs.twimg.com/profile_images/1930883028546371584/jtuNCk0u.jpg,,1296,12,,,,,,,ACTIVE,4,2,,
31286,,user_31286,0xBeCD...10eA,https://app.ethos.network/avatar/blockie/0xBeCDCAD04fAc49E21622e792227B1439C39910eA,,1222,,,,,,,,ACTIVE,3,2,,
31430,,user_31430,0xsiman.eth,https://euc.li/0xsiman.eth,,1226,,,,,,,,ACTIVE,2,1,,
31126,,tokyo1913,L.eth,https://pbs.twimg.com/profile_images/1964454535457624069/d4N78q1D.jpg,,1232,19,,,,,,,ACTIVE,4,2,,
31070,,user_31070,fireday.eth,https://euc.li/fireday.eth,,1213,,,,,,,,ACTIVE,3,2,,
31279,,Lpaofcitic,"Newbera⌘ (Ø,G)🌏",https://pbs.twimg.com/profile_images/1893681832597618688/liYyINN6.jpg,,1171,,,,,,,,ACTIVE,6,2,,
31471,,mildsandy011,🇮🇳Mild Sandy,https://pbs.twimg.com/profile_images/1800046509251301376/yXd-h-lG.jpg,,1220,7,,,,,,,ACTIVE,7,2,,
31495,,capta1n_eth,Kaptan.eth V!,https://pbs.twimg.com/profile_images/1864185638561484800/YlPj-NRl.jpg,,1227,2,,,,,,,ACTIVE,7,2,,
31258,,mahendstrikee,mahendstrikee,https://pbs.twimg.com/profile_images/1963824652478021632/6zMCkeq5.jpg,,1174,,,,,,,,ACTIVE,3,1,,
31084,,Hossein65184228,"HSN ink(Ø,G)🧙‍♂️,🧙‍♂️ | 𝔽rAI π²",https://pbs.twimg.com/profile_images/1775785808718450688/5-BISU0x.jpg,,1254,20,,,,,,,ACTIVE,4,2,,
31473,,Riyad2499,Crooz9ja,https://pbs.twimg.com/profile_images/1890998221779918848/qQeX0VLC.jpg,,1158,,,,,,,,ACTIVE,4,2,,
31437,,Marcinho_eth,Marcinho,https://pbs.twimg.com/profile_images/1901633635385749505/_JFSABdJ.jpg,,1167,,,,,,,,ACTIVE,4,2,,
